,Unnamed: 0,Season,Game_ID,Game_Date,Away_Team,Home_Team,Total_Viewers,Home_Win,is_weekend,is_christmas,Total_FGA,Total_FTA,HT_Diff,Q4_Diff,Final_Diff,Avg_Pace,Avg_EFG,Start_Time,Total_Fouls,Avg_Win%,Win%_Diff,First_Five_Games,Num_OT,is_opening_day,Num_Allstars,Active_Allstars
456,457,2016-17,21600553,2017-01-07,NOP,BOS,13719,True,True,False,178.0,44.0,4.0,20.0,9.0,94.5,0.52815,07:30,42.0,0.4947447447447448,0.23273273273273276,False,0.0,False,2.0,2.0
457,458,2016-17,21600554,2017-01-07,TOR,CHI,29158,True,True,False,182.0,82.0,13.0,12.0,5.0,96.0,0.46545000000000003,08:00,49.0,0.5928571428571429,0.18571428571428572,False,1.0,False,3.0,3.0
458,459,2016-17,21600556,2017-01-07,UTA,MIN,14727,False,True,False,157.0,49.0,1.0,11.0,2.0,87.0,0.47440000000000004,08:00,40.0,0.4500750750750751,0.28903903903903905,False,0.0,False,1.0,1.0
459,460,2016-17,21600565,2017-01-08,CLE,PHX,26980,False,True,False,169.0,38.0,16.0,3.0,4.0,94.0,0.60425,08:30,31.0,0.547876447876448,0.4471042471042471,False,0.0,False,3.0,3.0
460,461,2016-17,21600559,2017-01-08,DET,POR,17354,False,True,False,203.0,24.0,3.0,7.0,1.0,93.0,0.57465,18:00,27.0,0.4342105263157895,0.026315789473684237,False,2.0,False,0.0,0.0
461,462,2016-17,21600566,2017-01-08,GSW,SAC,31344,False,True,False,163.0,49.0,7.0,10.0,11.0,101.5,0.5612999999999999,09:00,39.0,0.6272522522522522,0.42117117117117114,False,0.0,False,5.0,5.0
462,463,2016-17,21600563,2017-01-08,HOU,TOR,26191,False,True,False,167.0,61.0,2.0,4.0,7.0,104.0,0.59385,06:00,47.0,0.7149122807017544,0.09649122807017552,False,0.0,False,3.0,3.0
463,464,2016-17,21600561,2017-01-08,MIA,LAC,14475,True,True,False,170.0,46.0,13.0,14.0,12.0,96.0,0.44079999999999997,03:30,41.0,0.4652496626180837,0.35155195681511475,False,0.0,False,1.0,1.0
464,465,2016-17,21600567,2017-01-08,ORL,LAL,12844,True,True,False,177.0,53.0,2.0,12.0,16.0,101.5,0.4727,09:30,41.0,0.38552631578947366,0.07105263157894737,False,0.0,False,0.0,0.0
465,466,2016-17,21600560,2017-01-08,PHI,BKN,15482,False,True,False,172.0,44.0,11.0,5.0,10.0,105.5,0.4809,12:00,40.0,0.24663865546218489,0.036134453781512615,False,0.0,False,0.0,0.0
466,467,2016-17,21600562,2017-01-08,WAS,MIL,17491,False,True,False,164.0,38.0,8.0,4.0,6.0,97.0,0.5332,03:30,42.0,0.5,0.028571428571428525,False,0.0,False,2.0,2.0
467,468,2016-17,21600570,2017-01-09,DAL,MIN,15614,True,False,False,149.0,30.0,8.0,7.0,9.0,88.5,0.57525,08:00,45.0,0.2972972972972973,0.0,False,0.0,False,0.0,0.0
468,469,2016-17,21600568,2017-01-09,NOP,NYK,20937,False,False,False,170.0,35.0,9.0,25.0,14.0,92.5,0.52055,07:30,32.0,0.4139402560455192,0.09103840682788056,False,0.0,False,2.0,2.0
469,470,2016-17,21600569,2017-01-09,OKC,CHI,24980,False,False,False,167.0,33.0,15.0,22.0,15.0,92.5,0.5274000000000001,08:00,30.0,0.5462304409672831,0.06543385490753917,False,0.0,False,2.0,2.0
470,471,2016-17,21600573,2017-01-10,ATL,BKN,6802,False,False,False,179.0,61.0,18.0,16.0,20.0,101.5,0.48805,07:30,41.0,0.3948948948948949,0.34534534534534533,False,0.0,False,1.0,1.0
471,472,2016-17,21600572,2017-01-10,BOS,TOR,20104,True,False,False,172.0,47.0,9.0,4.0,8.0,98.0,0.5261,07:30,41.0,0.6351351351351351,0.027027027027027084,False,0.0,False,3.0,3.0
472,473,2016-17,21600574,2017-01-10,CHA,HOU,18094,True,False,False,174.0,42.0,20.0,17.0,7.0,99.0,0.5865,08:00,38.0,0.6477732793522267,0.2429149797570851,False,0.0,False,2.0,2.0
473,474,2016-17,21600571,2017-01-10,CHI,WAS,23240,True,False,False,171.0,30.0,12.0,4.0,2.0,99.0,0.5134000000000001,07:00,42.0,0.5,0.0,False,0.0,False,2.0,1.0
474,475,2016-17,21600576,2017-01-10,CLE,UTA,32122,True,False,False,164.0,44.0,15.0,9.0,8.0,95.5,0.49045000000000005,09:00,40.0,0.6837606837606838,0.18803418803418803,False,0.0,False,4.0,4.0
475,476,2016-17,21600579,2017-01-10,DET,SAC,7928,True,False,False,156.0,45.0,13.0,9.0,6.0,89.5,0.51625,10:30,41.0,0.43347193347193347,0.056133056133056136,False,0.0,False,1.0,1.0
476,477,2016-17,21600578,2017-01-10,MIA,GSW,29024,True,False,False,175.0,39.0,1.0,11.0,12.0,99.5,0.48905,10:30,38.0,0.5620782726045883,0.5600539811066126,False,0.0,False,4.0,3.0
477,478,2016-17,21600575,2017-01-10,MIL,SAS,25773,False,False,False,172.0,27.0,6.0,6.0,2.0,90.5,0.5644,08:30,28.0,0.6554054054054055,0.31081081081081086,False,0.0,False,2.0,2.0
478,479,2016-17,21600577,2017-01-10,POR,LAL,13288,False,False,False,168.0,46.0,2.0,9.0,21.0,93.0,0.49345000000000006,10:30,39.0,0.3880550343964978,0.044402751719824884,False,0.0,False,0.0,0.0
479,480,2016-17,21600582,2017-01-11,HOU,MIN,19790,True,False,False,168.0,47.0,1.0,12.0,14.0,100.5,0.5463,08:00,42.0,0.5453947368421053,0.4592105263157895,False,0.0,False,1.0,1.0
480,481,2016-17,21600580,2017-01-11,NYK,PHI,31674,True,False,False,181.0,31.0,5.0,4.0,1.0,95.0,0.46895000000000003,07:00,34.0,0.3665413533834586,0.16165413533834588,False,0.0,False,1.0,1.0
481,482,2016-17,21600584,2017-01-11,ORL,LAC,11320,True,False,False,168.0,44.0,5.0,2.0,9.0,100.5,0.5144500000000001,10:30,41.0,0.5301282051282051,0.23974358974358978,False,0.0,False,1.0,1.0
482,483,2016-17,21600583,2017-01-11,WAS,BOS,12743,True,False,False,190.0,30.0,4.0,2.0,9.0,96.0,0.54105,08:00,23.0,0.5593883357041252,0.09174964438122335,False,0.0,False,2.0,2.0
483,484,2016-17,21600587,2017-01-12,CHI,NYK,28760,True,False,False,180.0,32.0,3.0,11.0,15.0,90.0,0.46555,08:00,29.0,0.46153846153846156,0.051282051282051266,False,0.0,False,2.0,1.0
484,485,2016-17,21600590,2017-01-12,DET,GSW,33819,True,False,False,177.0,38.0,2.0,24.0,20.0,105.5,0.5844,10:30,33.0,0.6480769230769231,0.39615384615384613,False,0.0,False,4.0,4.0
485,486,2016-17,21600589,2017-01-12,IND,DEN,16412,True,False,False,185.0,36.0,11.0,30.0,28.0,100.5,0.5928500000000001,03:00,31.0,0.4523470839260313,0.14793741109530578,False,0.0,False,1.0,1.0
486,487,2016-17,21600588,2017-01-12,LAL,SAS,19917,True,False,False,166.0,54.0,18.0,31.0,40.0,94.0,0.5569,08:30,45.0,0.5733082706766918,0.4323308270676692,False,0.0,False,1.0,1.0
487,488,2016-17,21600592,2017-01-13,BKN,TOR,12701,True,False,False,183.0,41.0,1.0,1.0,19.0,99.5,0.5784,07:30,33.0,0.4342105263157895,0.44736842105263164,False,0.0,False,2.0,2.0
488,489,2016-17,21600597,2017-01-13,BOS,ATL,18851,False,False,False,166.0,40.0,4.0,13.0,2.0,90.5,0.51805,08:00,33.0,0.597165991902834,0.036437246963562764,False,0.0,False,2.0,2.0
489,490,2016-17,21600599,2017-01-13,CLE,SAC,25402,False,False,False,167.0,41.0,18.0,10.0,12.0,96.0,0.5866500000000001,10:30,42.0,0.5789473684210527,0.3157894736842105,False,0.0,False,4.0,4.0
490,491,2016-17,21600595,2017-01-13,MEM,HOU,21550,False,False,False,158.0,63.0,13.0,2.0,5.0,97.0,0.53435,08:00,49.0,0.6707317073170731,0.1707317073170732,False,0.0,False,2.0,2.0
491,492,2016-17,21600596,2017-01-13,OKC,MIN,21943,True,False,False,171.0,35.0,5.0,6.0,10.0,95.0,0.44425,08:00,43.0,0.4666666666666667,0.26666666666666666,False,0.0,False,1.0,1.0
492,493,2016-17,21600598,2017-01-13,ORL,POR,10438,False,False,False,180.0,51.0,5.0,4.0,6.0,99.5,0.5039,10:00,39.0,0.41951219512195126,0.03902439024390242,False,0.0,False,0.0,0.0
493,494,2016-17,21600601,2017-01-14,LAL,LAC,21440,True,True,False,173.0,35.0,19.0,16.0,16.0,96.0,0.54115,03:30,44.0,0.5036868973340897,0.3096993760635281,False,0.0,False,1.0,1.0
494,495,2016-17,21600602,2017-01-14,NOP,CHI,20597,True,True,False,185.0,44.0,10.0,6.0,8.0,97.0,0.48565,05:00,39.0,0.4375,0.07499999999999996,False,0.0,False,2.0,2.0
495,496,2016-17,21600604,2017-01-14,ORL,UTA,13190,True,True,False,165.0,63.0,1.0,1.0,7.0,99.5,0.53635,09:00,48.0,0.5121951219512195,0.1951219512195122,False,0.0,False,1.0,1.0
496,497,2016-17,21600605,2017-01-14,SAS,PHX,24841,True,True,False,156.0,58.0,7.0,5.0,3.0,93.0,0.53815,06:00,48.0,0.5512820512820513,0.4871794871794871,False,0.0,False,1.0,1.0
497,498,2016-17,21600612,2017-01-15,DET,LAL,13972,False,True,False,178.0,40.0,2.0,3.0,5.0,97.0,0.4744,09:30,40.0,0.3847402597402597,0.08766233766233766,False,0.0,False,0.0,0.0
498,499,2016-17,21600609,2017-01-15,HOU,BKN,16884,False,True,False,183.0,51.0,8.0,14.0,25.0,106.0,0.57465,06:00,46.0,0.4716117216117216,0.5329670329670331,False,0.0,False,1.0,1.0
499,500,2016-17,21600608,2017-01-15,MIN,DAL,17629,True,True,False,157.0,37.0,9.0,9.0,11.0,88.0,0.50715,04:00,34.0,0.32884615384615384,0.04230769230769227,False,0.0,False,0.0,0.0
500,501,2016-17,21600606,2017-01-15,NYK,TOR,20779,True,True,False,173.0,50.0,15.0,34.0,15.0,97.0,0.5137,03:00,36.0,0.5583333333333333,0.21666666666666662,False,0.0,False,3.0,3.0
501,502,2016-17,21600613,2017-01-16,ATL,NYK,28573,False,False,False,172.0,46.0,1.0,5.0,1.0,96.0,0.53495,01:00,37.0,0.5070121951219512,0.13597560975609752,False,0.0,False,2.0,2.0
502,503,2016-17,21600619,2017-01-16,CLE,GSW,67876,True,False,False,179.0,51.0,29.0,24.0,35.0,104.0,0.49565,08:00,43.0,0.7967948717948719,0.10641025641025637,False,0.0,False,7.0,7.0
503,504,2016-17,21600616,2017-01-16,NOP,IND,14409,True,False,False,165.0,34.0,2.0,6.0,3.0,96.0,0.5125500000000001,04:00,35.0,0.4515322076297686,0.12257661038148837,False,0.0,False,2.0,2.0
504,505,2016-17,21600621,2017-01-16,OKC,LAC,21838,True,False,False,167.0,41.0,17.0,21.0,22.0,96.5,0.5522,10:30,30.0,0.6309523809523809,0.0714285714285714,False,0.0,False,2.0,2.0
505,506,2016-17,21600617,2017-01-16,ORL,DEN,10163,True,False,False,178.0,33.0,8.0,17.0,13.0,100.0,0.5927,05:00,27.0,0.39974937343358397,0.010025062656641603,False,0.0,False,0.0,0.0
506,507,2016-17,21600615,2017-01-16,PHI,MIL,20415,False,False,False,167.0,58.0,8.0,3.0,9.0,98.0,0.51925,03:30,46.0,0.41430499325236164,0.19703103913630227,False,0.0,False,1.0,1.0
507,508,2016-17,21600614,2017-01-16,POR,WAS,12288,True,False,False,174.0,50.0,25.0,24.0,19.0,96.0,0.51495,02:00,38.0,0.4706959706959707,0.08424908424908423,False,0.0,False,1.0,1.0
508,509,2016-17,21600620,2017-01-16,UTA,PHX,11823,False,False,False,170.0,41.0,6.0,1.0,5.0,91.0,0.51515,09:00,37.0,0.4720238095238095,0.29404761904761906,False,0.0,False,1.0,1.0
509,510,2016-17,21600624,2017-01-17,DAL,CHI,23052,False,False,False,160.0,40.0,7.0,2.0,1.0,90.0,0.5163500000000001,08:00,43.0,0.4125,0.175,False,0.0,False,1.0,1.0
510,511,2016-17,21600626,2017-01-17,DEN,LAL,15236,False,False,False,196.0,44.0,12.0,17.0,6.0,101.0,0.5584,10:30,38.0,0.3717948717948718,0.07692307692307693,False,0.0,False,0.0,0.0
511,512,2016-17,21600625,2017-01-17,MIN,SAS,24168,True,False,False,157.0,76.0,4.0,2.0,8.0,98.5,0.5468500000000001,08:30,51.0,0.5582317073170732,0.43353658536585366,False,0.0,False,1.0,1.0
512,513,2016-17,21600622,2017-01-17,TOR,BKN,11563,False,False,False,181.0,40.0,3.0,7.0,10.0,98.0,0.53245,07:30,38.0,0.4375,0.47500000000000003,False,0.0,False,2.0,2.0
513,514,2016-17,21600633,2017-01-18,ATL,DET,6239,True,False,False,169.0,65.0,24.0,26.0,23.0,95.5,0.48629999999999995,08:00,50.0,0.5136131593874078,0.14350538854225747,False,0.0,False,1.0,1.0
514,515,2016-17,21600635,2017-01-18,IND,SAC,9391,False,False,False,147.0,52.0,19.0,8.0,6.0,91.0,0.55765,10:30,43.0,0.4625,0.125,False,0.0,False,2.0,2.0
515,516,2016-17,21600632,2017-01-18,MIL,HOU,17294,True,False,False,188.0,29.0,13.0,14.0,19.0,96.5,0.4809,08:00,31.0,0.6136363636363636,0.2272727272727273,False,0.0,False,2.0,2.0
516,517,2016-17,21600630,2017-01-18,NYK,BOS,23562,False,False,False,182.0,47.0,9.0,5.0,11.0,93.0,0.49724999999999997,07:30,39.0,0.5313588850174216,0.2055749128919861,False,0.0,False,2.0,2.0
517,518,2016-17,21600634,2017-01-18,OKC,GSW,49122,True,False,False,175.0,46.0,0.0,15.0,21.0,100.0,0.53335,10:30,38.0,0.7175269427112876,0.2722631877481565,False,0.0,False,5.0,5.0
518,519,2016-17,21600629,2017-01-18,POR,CHA,6870,True,False,False,181.0,28.0,8.0,7.0,22.0,97.0,0.46404999999999996,07:00,24.0,0.4532047646057856,0.06920022688598976,False,0.0,False,1.0,1.0
519,520,2016-17,21600627,2017-01-18,TOR,PHI,21873,True,False,False,156.0,55.0,2.0,3.0,5.0,95.5,0.4651,07:00,45.0,0.508130081300813,0.3495934959349594,False,0.0,False,2.0,2.0
520,521,2016-17,21600637,2017-01-19,DAL,MIA,13456,True,False,False,155.0,40.0,9.0,3.0,4.0,89.0,0.53885,07:30,35.0,0.313588850174216,0.05574912891986067,False,0.0,False,0.0,0.0
521,522,2016-17,21600640,2017-01-19,MIN,LAC,18802,False,False,False,171.0,49.0,7.0,2.0,3.0,92.0,0.50585,10:30,42.0,0.5038759689922481,0.34108527131782945,False,0.0,False,1.0,1.0
522,523,2016-17,21600636,2017-01-19,PHX,CLE,25723,True,False,False,170.0,50.0,18.0,13.0,15.0,97.5,0.5382,07:00,46.0,0.5210365853658536,0.40792682926829266,False,0.0,False,3.0,3.0
523,524,2016-17,21600638,2017-01-19,WAS,NYK,18371,False,False,False,178.0,36.0,1.0,14.0,3.0,94.5,0.53975,08:00,33.0,0.4892229154849688,0.09472490073737949,False,0.0,False,2.0,2.0
524,525,2016-17,21600645,2017-01-20,BKN,NOP,7870,False,False,False,188.0,58.0,12.0,25.0,29.0,103.0,0.5652999999999999,08:00,44.0,0.29523539421440725,0.2002268859897901,False,0.0,False,1.0,1.0
525,526,2016-17,21600647,2017-01-20,CHI,ATL,11852,True,False,False,163.0,38.0,29.0,30.0,9.0,98.0,0.49675,08:00,36.0,0.5299003322259136,0.0830564784053156,False,0.0,False,2.0,2.0
526,527,2016-17,21600646,2017-01-20,GSW,HOU,53185,False,False,False,185.0,39.0,5.0,20.0,17.0,102.5,0.5484,08:00,35.0,0.7952380952380952,0.12380952380952381,False,0.0,False,5.0,5.0
527,528,2016-17,21600649,2017-01-20,IND,LAL,16709,True,False,False,167.0,40.0,2.0,11.0,13.0,100.0,0.5196,10:30,32.0,0.43133616118769885,0.21049840933191943,False,0.0,False,1.0,1.0
528,529,2016-17,21600641,2017-01-20,POR,PHI,30951,True,False,False,181.0,44.0,13.0,1.0,1.0,100.0,0.4305,07:00,41.0,0.3795454545454545,0.05909090909090914,False,0.0,False,0.0,0.0
529,530,2016-17,21600644,2017-01-20,SAC,MEM,6810,True,False,False,159.0,57.0,7.0,19.0,16.0,92.0,0.48575,08:00,45.0,0.4792128603104213,0.17793791574279383,False,0.0,False,2.0,2.0
530,531,2016-17,21600642,2017-01-20,TOR,CHA,12496,True,False,False,166.0,39.0,7.0,25.0,35.0,93.0,0.47645,07:00,33.0,0.5833333333333333,0.16666666666666663,False,0.0,False,3.0,3.0
531,532,2016-17,21600648,2017-01-20,UTA,DAL,16126,False,False,False,169.0,67.0,5.0,4.0,5.0,91.0,0.50325,08:30,52.0,0.48062015503875966,0.29457364341085274,False,1.0,False,1.0,1.0
532,533,2016-17,21600652,2017-01-21,BKN,CHA,7219,True,True,False,171.0,37.0,14.0,0.0,7.0,100.0,0.54175,07:00,35.0,0.36295681063122925,0.2973421926910299,False,0.0,False,1.0,1.0
533,534,2016-17,21600656,2017-01-21,HOU,MEM,12146,False,True,False,169.0,53.0,9.0,19.0,24.0,95.5,0.5169,08:00,42.0,0.6475845410628018,0.13961352657004833,False,0.0,False,2.0,2.0
534,535,2016-17,21600659,2017-01-21,IND,UTA,5663,True,True,False,161.0,49.0,10.0,13.0,9.0,97.5,0.5357000000000001,09:00,38.0,0.5800865800865801,0.11255411255411252,False,0.0,False,2.0,2.0
535,536,2016-17,21600658,2017-01-21,LAC,DEN,5297,True,True,False,183.0,34.0,14.0,24.0,25.0,94.0,0.5275000000000001,09:00,39.0,0.5368625277161863,0.24445676274944567,False,0.0,False,1.0,1.0
536,537,2016-17,21600654,2017-01-21,PHX,NYK,19380,False,True,False,174.0,43.0,6.0,0.0,2.0,92.0,0.49970000000000003,07:30,38.0,0.3706709956709957,0.12229437229437229,False,0.0,False,1.0,1.0
537,538,2016-17,21600650,2017-01-21,POR,BOS,27444,False,True,False,184.0,67.0,9.0,2.0,4.0,97.5,0.5244500000000001,05:00,55.0,0.5095238095238095,0.21904761904761905,False,1.0,False,1.0,1.0
538,539,2016-17,21600660,2017-01-21,SAC,CHI,14895,True,True,False,167.0,54.0,3.0,2.0,3.0,91.0,0.4699,09:00,41.0,0.4291125541125541,0.09632034632034636,False,0.0,False,2.0,2.0
539,540,2016-17,21600657,2017-01-21,SAS,CLE,55304,False,True,False,187.0,36.0,1.0,5.0,3.0,95.0,0.5589999999999999,08:30,38.0,0.7587108013937283,0.05400696864111498,False,1.0,False,4.0,4.0
540,541,2016-17,21600664,2017-01-22,DEN,MIN,16224,True,True,False,166.0,42.0,4.0,0.0,3.0,97.0,0.56315,07:00,43.0,0.38870431893687707,0.07973421926910296,False,0.0,False,0.0,0.0
541,542,2016-17,21600661,2017-01-22,GSW,ORL,32543,False,True,False,185.0,35.0,0.0,18.0,20.0,100.0,0.52635,12:00,36.0,0.6302325581395349,0.4604651162790697,False,0.0,False,4.0,4.0
542,543,2016-17,21600662,2017-01-22,LAL,DAL,17749,True,True,False,160.0,36.0,34.0,35.0,49.0,90.0,0.49805000000000005,03:30,35.0,0.3330034636318654,0.014844136566056376,False,0.0,False,0.0,0.0
543,544,2016-17,21600663,2017-01-22,PHX,TOR,14993,False,True,False,162.0,63.0,3.0,3.0,12.0,97.5,0.50155,06:00,48.0,0.48837209302325585,0.32558139534883723,False,0.0,False,2.0,2.0
544,545,2016-17,21600671,2017-01-23,CLE,NOP,27904,True,False,False,180.0,55.0,20.0,8.0,2.0,99.0,0.5646,08:00,42.0,0.5503246753246753,0.32792207792207795,False,0.0,False,4.0,3.0
545,546,2016-17,21600668,2017-01-23,GSW,MIA,46626,True,False,False,174.0,47.0,2.0,4.0,3.0,100.0,0.5144,07:30,39.0,0.5909090909090909,0.5454545454545454,False,0.0,False,4.0,4.0
546,547,2016-17,21600667,2017-01-23,LAC,ATL,9263,False,False,False,172.0,48.0,18.0,10.0,10.0,94.5,0.52745,07:30,36.0,0.6176767676767677,0.05353535353535355,False,0.0,False,2.0,2.0
547,548,2016-17,21600672,2017-01-23,NYK,IND,14649,False,False,False,162.0,60.0,4.0,11.0,6.0,97.0,0.4979,08:00,41.0,0.46692506459948324,0.08940568475452199,False,0.0,False,2.0,2.0
548,549,2016-17,21600669,2017-01-23,SAC,DET,5052,False,False,False,164.0,43.0,3.0,7.0,5.0,96.0,0.55185,07:30,36.0,0.4193798449612403,0.09457364341085273,False,0.0,False,1.0,1.0
549,550,2016-17,21600666,2017-01-23,SAS,BKN,11031,False,False,False,176.0,34.0,10.0,22.0,26.0,96.5,0.47350000000000003,07:30,35.0,0.5,0.5813953488372092,False,0.0,False,1.0,1.0
550,551,2016-17,21600665,2017-01-23,WAS,CHA,10787,False,False,False,170.0,42.0,12.0,6.0,10.0,94.5,0.51665,07:00,42.0,0.5288054968287526,0.012156448202959802,False,0.0,False,2.0,2.0
551,552,2016-17,21600677,2017-01-24,CHI,ORL,10458,False,False,False,162.0,50.0,3.0,5.0,8.0,96.0,0.47645000000000004,07:00,37.0,0.4400966183574879,0.0975845410628019,False,0.0,False,1.0,1.0
552,553,2016-17,21600675,2017-01-24,LAC,PHI,14429,True,False,False,161.0,63.0,9.0,0.0,11.0,96.5,0.57355,07:00,49.0,0.5046583850931677,0.2950310559006211,False,0.0,False,1.0,1.0
553,554,2016-17,21600679,2017-01-24,MIN,PHX,20164,False,False,False,170.0,56.0,3.0,8.0,1.0,97.5,0.52105,09:00,44.0,0.3522727272727273,0.022727272727272763,False,0.0,False,0.0,0.0
554,555,2016-17,21600674,2017-01-24,SAS,TOR,29043,False,False,False,169.0,61.0,7.0,0.0,2.0,98.5,0.48815,07:00,43.0,0.7159090909090908,0.15909090909090906,False,0.0,False,3.0,2.0
555,556,2016-17,21600678,2017-01-24,UTA,DEN,9014,True,False,False,161.0,52.0,12.0,13.0,10.0,94.0,0.48960000000000004,09:00,36.0,0.5245197168857432,0.21183013144590496,False,0.0,False,1.0,1.0
556,557,2016-17,21600683,2017-01-25,ATL,CHI,11927,False,False,False,177.0,45.0,8.0,5.0,5.0,96.0,0.56025,08:00,36.0,0.5388888888888889,0.07777777777777772,False,0.0,False,2.0,2.0
557,558,2016-17,21600687,2017-01-25,GSW,CHA,29892,False,False,False,174.0,48.0,6.0,5.0,10.0,99.5,0.4969,08:00,37.0,0.6777777777777778,0.33333333333333337,False,0.0,False,5.0,5.0
558,559,2016-17,21600689,2017-01-25,LAL,POR,12839,True,False,False,184.0,34.0,1.0,8.0,7.0,98.5,0.47605,10:30,29.0,0.37318840579710144,0.07971014492753625,False,0.0,False,0.0,0.0
559,560,2016-17,21600682,2017-01-25,MIA,BKN,9898,False,False,False,163.0,51.0,11.0,18.0,3.0,99.0,0.5335000000000001,07:30,50.0,0.2689393939393939,0.12878787878787876,False,0.0,False,0.0,0.0
560,561,2016-17,21600688,2017-01-25,NYK,DAL,14459,True,False,False,175.0,36.0,1.0,5.0,8.0,92.0,0.484,08:30,33.0,0.3878458498023715,0.09387351778656128,False,0.0,False,1.0,1.0
561,562,2016-17,21600686,2017-01-25,OKC,NOP,11310,False,False,False,187.0,47.0,19.0,10.0,9.0,104.0,0.50045,08:00,41.0,0.4888888888888889,0.1777777777777777,False,0.0,False,2.0,2.0
562,563,2016-17,21600684,2017-01-25,PHI,MIL,16768,False,False,False,166.0,48.0,14.0,6.0,5.0,100.0,0.55665,08:00,43.0,0.4246828752642706,0.10517970401691334,False,0.0,False,1.0,1.0
563,564,2016-17,21600680,2017-01-25,SAC,CLE,40758,False,False,False,177.0,56.0,6.0,3.0,4.0,92.0,0.5448999999999999,07:00,49.0,0.5420190274841438,0.3113107822410148,False,1.0,False,4.0,4.0
564,565,2016-17,21600685,2017-01-25,TOR,MEM,11159,True,False,False,170.0,44.0,1.0,10.0,2.0,90.0,0.50195,08:00,39.0,0.593719806763285,0.05700483091787445,False,0.0,False,3.0,2.0
565,566,2016-17,21600690,2017-01-26,DAL,OKC,21570,True,False,False,156.0,49.0,2.0,14.0,11.0,93.5,0.54715,08:00,43.0,0.471256038647343,0.23140096618357492,False,0.0,False,1.0,1.0
566,567,2016-17,21600691,2017-01-26,IND,MIN,13279,False,False,False,162.0,44.0,6.0,6.0,6.0,98.0,0.5432,08:00,42.0,0.4388888888888889,0.12222222222222223,False,0.0,False,1.0,1.0
567,568,2016-17,21600695,2017-01-27,BKN,CLE,22613,True,False,False,179.0,36.0,8.0,21.0,8.0,102.0,0.59475,07:30,29.0,0.4409090909090909,0.48181818181818176,False,0.0,False,3.0,3.0
568,569,2016-17,21600699,2017-01-27,CHA,NYK,18121,True,False,False,186.0,28.0,3.0,5.0,3.0,98.5,0.52135,07:30,34.0,0.4627659574468085,0.07446808510638298,False,0.0,False,2.0,2.0
569,570,2016-17,21600694,2017-01-27,HOU,PHI,24550,False,False,False,159.0,60.0,0.0,12.0,5.0,110.0,0.5976,07:00,54.0,0.5401205936920223,0.3075139146567718,False,0.0,False,1.0,1.0
570,571,2016-17,21600698,2017-01-27,MIL,TOR,11102,True,False,False,164.0,47.0,14.0,7.0,16.0,95.0,0.46565,07:30,41.0,0.5376811594202899,0.1420289855072464,False,0.0,False,3.0,2.0
571,572,2016-17,21600697,2017-01-27,ORL,BOS,8809,True,False,False,176.0,33.0,20.0,39.0,30.0,97.0,0.5700999999999999,07:30,32.0,0.49148936170212765,0.21702127659574466,False,0.0,False,1.0,1.0
572,573,2016-17,21600696,2017-01-27,SAC,IND,17986,True,False,False,149.0,69.0,9.0,6.0,4.0,83.0,0.5679000000000001,07:00,54.0,0.45555555555555555,0.11111111111111105,False,1.0,False,2.0,2.0
573,574,2016-17,21600702,2017-01-27,WAS,ATL,5763,False,False,False,172.0,44.0,22.0,25.0,26.0,103.0,0.48595,08:00,40.0,0.5712560386473431,0.03140096618357491,False,0.0,False,2.0,2.0
574,575,2016-17,21600710,2017-01-28,BKN,MIN,8067,True,True,False,177.0,57.0,8.0,14.0,20.0,103.0,0.54165,09:00,39.0,0.2826086956521739,0.17391304347826084,False,0.0,False,0.0,0.0
575,576,2016-17,21600705,2017-01-28,DET,MIA,11601,True,True,False,168.0,35.0,4.0,1.0,13.0,91.0,0.5798,07:30,35.0,0.4091119333950046,0.09481961147086027,False,0.0,False,0.0,0.0
576,577,2016-17,21600708,2017-01-28,MEM,UTA,9988,False,True,False,142.0,39.0,9.0,6.0,7.0,81.0,0.5648500000000001,09:00,41.0,0.59375,0.0625,False,0.0,False,2.0,2.0
577,578,2016-17,21600717,2017-01-29,DAL,SAS,18170,False,True,False,170.0,39.0,10.0,4.0,4.0,94.0,0.5176499999999999,07:00,39.0,0.5652173913043479,0.4347826086956522,False,0.0,False,1.0,1.0
578,579,2016-17,21600713,2017-01-29,HOU,IND,14996,True,True,False,170.0,51.0,14.0,20.0,19.0,96.0,0.52245,06:00,45.0,0.6108695652173912,0.17826086956521736,False,0.0,False,2.0,2.0
579,580,2016-17,21600712,2017-01-29,OKC,CLE,40517,True,True,False,192.0,38.0,13.0,15.0,16.0,103.0,0.44455,03:30,35.0,0.6423167848699763,0.09314420803782508,False,0.0,False,4.0,4.0
580,581,2016-17,21600715,2017-01-29,ORL,TOR,12914,False,True,False,158.0,62.0,9.0,4.0,1.0,95.0,0.56325,06:00,48.0,0.49601063829787234,0.24202127659574468,False,0.0,False,2.0,2.0
581,582,2016-17,21600716,2017-01-29,PHI,CHI,15362,True,True,False,188.0,42.0,10.0,9.0,13.0,103.0,0.52275,07:00,33.0,0.42847222222222225,0.10138888888888892,False,0.0,False,1.0,1.0
582,583,2016-17,21600714,2017-01-29,WAS,NOP,7491,False,True,False,173.0,25.0,17.0,1.0,13.0,93.5,0.53685,06:00,29.0,0.48473635522664194,0.16096207215541164,False,0.0,False,2.0,2.0
